,effort,latitude,longitude,geometry,labels
1112,9.184182007569374e-09,9347000.0,514500.0,POINT (514500 9347000),1113
1113,7.975758792993731e-09,9347000.0,515000.0,POINT (515000 9347000),1114
1114,7.63636733564485e-09,9347000.0,515500.0,POINT (515500 9347000),1115
1115,5.432111349627752e-09,9347000.0,516000.0,POINT (516000 9347000),1116
1116,5.432111349627752e-09,9347000.0,516500.0,POINT (516500 9347000),1117
1117,4.759145997404901e-09,9347000.0,517000.0,POINT (517000 9347000),1118
1118,2.8297981348934583e-09,9347000.0,517500.0,POINT (517500 9347000),1119
1119,3.468298732000391e-08,9347000.0,518000.0,POINT (518000 9347000),1120
1120,3.5750926630922447e-08,9347000.0,518500.0,POINT (518500 9347000),1121
1121,1.913938096412506e-08,9347000.0,519000.0,POINT (519000 9347000),1122
1122,2.390736390828216e-09,9347000.0,519500.0,POINT (519500 9347000),1123
1123,5.088584982735635e-08,9347000.0,520000.0,POINT (520000 9347000),1124
1124,0.0,9347000.0,522000.0,POINT (522000 9347000),1125
1125,0.0,9347000.0,522500.0,POINT (522500 9347000),1126
1126,0.0,9347000.0,523000.0,POINT (523000 9347000),1127
1127,0.0,9347000.0,523500.0,POINT (523500 9347000),1128
1128,1.1019207479416357e-08,9346500.0,514000.0,POINT (514000 9346500),1129
1129,8.338787358271638e-09,9346500.0,514500.0,POINT (514500 9346500),1130
1130,8.338787358271638e-09,9346500.0,515000.0,POINT (515000 9346500),1131
1131,5.152371671278195e-09,9346500.0,515500.0,POINT (515500 9346500),1132
1132,4.9049639656408836e-09,9346500.0,516000.0,POINT (516000 9346500),1133
1133,4.9049639656408836e-09,9346500.0,516500.0,POINT (516500 9346500),1134
1134,4.495572305411466e-09,9346500.0,517000.0,POINT (517000 9346500),1135
1135,2.8297981348934583e-09,9346500.0,517500.0,POINT (517500 9346500),1136
1136,3.468298732000391e-08,9346500.0,518000.0,POINT (518000 9346500),1137
1137,3.552132822875368e-08,9346500.0,518500.0,POINT (518500 9346500),1138
1138,1.913938096412506e-08,9346500.0,519000.0,POINT (519000 9346500),1139
1139,2.394393631354283e-09,9346500.0,519500.0,POINT (519500 9346500),1140
1140,5.088584982735635e-08,9346500.0,520000.0,POINT (520000 9346500),1141
1141,0.0,9346500.0,522000.0,POINT (522000 9346500),1142
1142,7.0677170008891786e-09,9346500.0,522500.0,POINT (522500 9346500),1143
1143,1.7669292502222946e-09,9346500.0,523000.0,POINT (523000 9346500),1144
1144,0.0,9346500.0,523500.0,POINT (523500 9346500),1145
1145,9.008892388557818e-09,9346000.0,514000.0,POINT (514000 9346000),1146
1146,8.338787358271638e-09,9346000.0,514500.0,POINT (514500 9346000),1147
1147,5.399779376915507e-09,9346000.0,515000.0,POINT (515000 9346000),1148
1148,5.399779376915507e-09,9346000.0,515500.0,POINT (515500 9346000),1149
1149,5.399779376915507e-09,9346000.0,516000.0,POINT (516000 9346000),1150
1150,5.399779376915507e-09,9346000.0,516500.0,POINT (516500 9346000),1151
1151,4.495572305411466e-09,9346000.0,517000.0,POINT (517000 9346000),1152
1152,2.847949720462981e-09,9346000.0,517500.0,POINT (517500 9346000),1153
1153,3.468298732000391e-08,9346000.0,518000.0,POINT (518000 9346000),1154
1154,3.552132822875368e-08,9346000.0,518500.0,POINT (518500 9346000),1155
1155,1.906069555305501e-08,9346000.0,519000.0,POINT (519000 9346000),1156
1156,2.168452469711578e-09,9346000.0,519500.0,POINT (519500 9346000),1157
1157,2.5862095368053058e-08,9346000.0,520000.0,POINT (520000 9346000),1158
1158,7.0677170008891786e-09,9346000.0,522500.0,POINT (522500 9346000),1159
1159,5.399779376915507e-09,9345500.0,514000.0,POINT (514000 9345500),1160
1160,5.399779376915507e-09,9345500.0,514500.0,POINT (514500 9345500),1161
1161,6.072885281707866e-09,9345500.0,515000.0,POINT (515000 9345500),1162
1162,6.072885281707866e-09,9345500.0,515500.0,POINT (515500 9345500),1163
1163,6.072885281707866e-09,9345500.0,516000.0,POINT (516000 9345500),1164
1164,6.072885281707866e-09,9345500.0,516500.0,POINT (516500 9345500),1165
1165,5.168678210203826e-09,9345500.0,517000.0,POINT (517000 9345500),1166
1166,1.9006604186611384e-09,9345500.0,517500.0,POINT (517500 9345500),1167
1167,2.6985428178673915e-08,9345500.0,518000.0,POINT (518000 9345500),1168
1168,1.928900497550493e-08,9345500.0,518500.0,POINT (518500 9345500),1169
1169,2.470278451909019e-09,9345500.0,519000.0,POINT (519000 9345500),1170
1170,2.168452469711578e-09,9345500.0,519500.0,POINT (519500 9345500),1171
1171,1.8304387186820248e-09,9345500.0,520000.0,POINT (520000 9345500),1172
1172,7.0677170008891786e-09,9345500.0,522500.0,POINT (522500 9345500),1173
1173,5.399779376915507e-09,9345000.0,514000.0,POINT (514000 9345000),1174
1174,6.072885281707866e-09,9345000.0,514500.0,POINT (514500 9345000),1175
1175,6.072885281707866e-09,9345000.0,515000.0,POINT (515000 9345000),1176
1176,6.072885281707866e-09,9345000.0,515500.0,POINT (515500 9345000),1177
1177,6.072885281707866e-09,9345000.0,516000.0,POINT (516000 9345000),1178
1178,6.072885281707866e-09,9345000.0,516500.0,POINT (516500 9345000),1179
1179,3.539207210824863e-09,9345000.0,517000.0,POINT (517000 9345000),1180
1180,1.9097362114458996e-09,9345000.0,517500.0,POINT (517500 9345000),1181
1181,1.8734330403068548e-09,9345000.0,518000.0,POINT (518000 9345000),1182
1182,2.8027462718387052e-09,9345000.0,518500.0,POINT (518500 9345000),1183
1183,2.9751078805032883e-09,9345000.0,519000.0,POINT (519000 9345000),1184
1184,2.168452469711578e-09,9345000.0,519500.0,POINT (519500 9345000),1185
1185,2.1611379886594436e-09,9345000.0,520000.0,POINT (520000 9345000),1186
1186,5.377474274681578e-07,9345000.0,520500.0,POINT (520500 9345000),1187
1187,7.0677170008891786e-09,9345000.0,522500.0,POINT (522500 9345000),1188
1188,4.106861329932724e-09,9344500.0,514000.0,POINT (514000 9344500),1189
1189,6.072885281707866e-09,9344500.0,514500.0,POINT (514500 9344500),1190
1190,6.072885281707866e-09,9344500.0,515000.0,POINT (515000 9344500),1191
1191,6.072885281707866e-09,9344500.0,515500.0,POINT (515500 9344500),1192
1192,4.4434142823289035e-09,9344500.0,516000.0,POINT (516000 9344500),1193
1193,2.8139432829499403e-09,9344500.0,516500.0,POINT (516500 9344500),1194
1194,1.9097362114458996e-09,9344500.0,517000.0,POINT (517000 9344500),1195
1195,1.9097362114458996e-09,9344500.0,517500.0,POINT (517500 9344500),1196
1196,1.8734330403068548e-09,9344500.0,518000.0,POINT (518000 9344500),1197
1197,3.1334455418161236e-09,9344500.0,518500.0,POINT (518500 9344500),1198
1198,2.470278451909019e-09,9344500.0,519000.0,POINT (519000 9344500),1199
1199,2.168452469711578e-09,9344500.0,519500.0,POINT (519500 9344500),1200
1200,2.1611379886594436e-09,9344500.0,520000.0,POINT (520000 9344500),1201
1201,9.938435546369092e-07,9344500.0,520500.0,POINT (520500 9344500),1202
1202,2.4773903305537605e-09,9344000.0,514000.0,POINT (514000 9344000),1203
1203,2.8139432829499403e-09,9344000.0,514500.0,POINT (514500 9344000),1204
1204,2.8139432829499403e-09,9344000.0,515000.0,POINT (515000 9344000),1205
1205,2.8139432829499403e-09,9344000.0,515500.0,POINT (515500 9344000),1206
1206,2.8139432829499403e-09,9344000.0,516000.0,POINT (516000 9344000),1207
1207,2.8139432829499403e-09,9344000.0,516500.0,POINT (516500 9344000),1208
1208,3.0751572275096506e-09,9344000.0,517000.0,POINT (517000 9344000),1209
1209,1.9097362114458996e-09,9344000.0,517500.0,POINT (517500 9344000),1210
1210,1.8697757997807872e-09,9344000.0,518000.0,POINT (518000 9344000),1211
1211,3.460487571267476e-09,9344000.0,518500.0,POINT (518500 9344000),1212
1212,2.464792591119918e-09,9344000.0,519000.0,POINT (519000 9344000),1213
1213,2.1611379886594436e-09,9344000.0,519500.0,POINT (519500 9344000),1214
1214,1.1690401787271867e-09,9344000.0,520000.0,POINT (520000 9344000),1215
1215,9.686102149504185e-07,9344000.0,520500.0,POINT (520500 9344000),1216
1216,3.3919029473610866e-09,9343500.0,514000.0,POINT (514000 9343500),1217
1217,3.974613455392962e-09,9343500.0,514500.0,POINT (514500 9343500),1218
1218,3.9758952741086645e-09,9343500.0,515000.0,POINT (515000 9343500),1219
1219,3.977177092824367e-09,9343500.0,515500.0,POINT (515500 9343500),1220
1220,4.559887600856242e-09,9343500.0,516000.0,POINT (516000 9343500),1221
1221,4.937902278773409e-09,9343500.0,516500.0,POINT (516500 9343500),1222
1222,1.9505791830549205e-08,9343500.0,517000.0,POINT (517000 9343500),1223
1223,3.244235059158684e-08,9343500.0,517500.0,POINT (517500 9343500),1224
1224,3.2406047420447797e-08,9343500.0,518000.0,POINT (518000 9343500),1225
1225,1.0759105049790606e-08,9343500.0,518500.0,POINT (518500 9343500),1226
1226,2.166265263522254e-09,9343500.0,519000.0,POINT (519000 9343500),1227
1227,1.1741674535899968e-09,9343500.0,519500.0,POINT (519500 9343500),1228
1228,6.580036921496559e-09,9343500.0,520000.0,POINT (520000 9343500),1229
1229,4.806045156491937e-09,9343000.0,514000.0,POINT (514000 9343000),1230
1230,5.142598108888117e-09,9343000.0,514500.0,POINT (514500 9343000),1231
1231,5.142598108888117e-09,9343000.0,515000.0,POINT (515000 9343000),1232
1232,5.142598108888117e-09,9343000.0,515500.0,POINT (515500 9343000),1233
1233,5.142598108888117e-09,9343000.0,516000.0,POINT (516000 9343000),1234
1234,4.937902278773409e-09,9343000.0,516500.0,POINT (516500 9343000),1235
1235,1.9505791830549205e-08,9343000.0,517000.0,POINT (517000 9343000),1236
1236,3.244235059158684e-08,9343000.0,517500.0,POINT (517500 9343000),1237
1237,3.2406047420447797e-08,9343000.0,518000.0,POINT (518000 9343000),1238
1238,3.3323653287142124e-08,9343000.0,518500.0,POINT (518500 9343000),1239
1239,2.166265263522254e-09,9343000.0,519000.0,POINT (519000 9343000),1240
1240,8.421863648968754e-10,9343000.0,519500.0,POINT (519500 9343000),1241
1241,7.25389011357205e-07,9343000.0,520000.0,POINT (520000 9343000),1242
1242,4.637768680293848e-09,9342500.0,514000.0,POINT (514000 9342500),1243
1243,5.142598108888117e-09,9342500.0,514500.0,POINT (514500 9342500),1244
1244,5.142598108888117e-09,9342500.0,515000.0,POINT (515000 9342500),1245
1245,5.142598108888117e-09,9342500.0,515500.0,POINT (515500 9342500),1246
1246,5.142598108888117e-09,9342500.0,516000.0,POINT (516000 9342500),1247
1247,4.937902278773409e-09,9342500.0,516500.0,POINT (516500 9342500),1248
1248,1.9505791830549205e-08,9342500.0,517000.0,POINT (517000 9342500),1249
1249,3.244235059158684e-08,9342500.0,517500.0,POINT (517500 9342500),1250
1250,3.2406047420447797e-08,9342500.0,518000.0,POINT (518000 9342500),1251
1251,3.350929324843958e-08,9342500.0,518500.0,POINT (518500 9342500),1252
1252,2.166265263522254e-09,9342500.0,519000.0,POINT (519000 9342500),1253
1253,8.383409087497677e-10,9342500.0,519500.0,POINT (519500 9342500),1254
1254,2.442691297291505e-07,9342500.0,520000.0,POINT (520000 9342500),1255
1255,3.729561294628709e-09,9342000.0,514000.0,POINT (514000 9342000),1256
1256,4.772632654154593e-09,9342000.0,514500.0,POINT (514500 9342000),1257
1257,4.772632654154593e-09,9342000.0,515000.0,POINT (515000 9342000),1258
1258,5.142598108888117e-09,9342000.0,515500.0,POINT (515500 9342000),1259
1259,5.142598108888117e-09,9342000.0,516000.0,POINT (516000 9342000),1260
1260,4.937902278773409e-09,9342000.0,516500.0,POINT (516500 9342000),1261
1261,4.2383910373840764e-09,9342000.0,517000.0,POINT (517000 9342000),1262
1262,3.244235059158684e-08,9342000.0,517500.0,POINT (517500 9342000),1263
1263,3.29918180790037e-08,9342000.0,518000.0,POINT (518000 9342000),1264
1264,3.332496775500352e-08,9342000.0,518500.0,POINT (518500 9342000),1265
1265,1.7433666056687384e-08,9342000.0,519000.0,POINT (519000 9342000),1266
1266,8.383409087497677e-10,9342000.0,519500.0,POINT (519500 9342000),1267
1267,3.2900184607482795e-09,9342000.0,520000.0,POINT (520000 9342000),1268
1268,3.729561294628709e-09,9341500.0,514000.0,POINT (514000 9341500),1269
1269,4.402667199421068e-09,9341500.0,514500.0,POINT (514500 9341500),1270
1270,4.402667199421068e-09,9341500.0,515000.0,POINT (515000 9341500),1271
1271,4.402667199421068e-09,9341500.0,515500.0,POINT (515500 9341500),1272
1272,4.402667199421068e-09,9341500.0,516000.0,POINT (516000 9341500),1273
1273,4.1979713693063605e-09,9341500.0,516500.0,POINT (516500 9341500),1274
1274,3.4984601279170276e-09,9341500.0,517000.0,POINT (517000 9341500),1275
1275,3.1702419682119794e-08,9341500.0,517500.0,POINT (517500 9341500),1276
1276,3.283765782809255e-08,9341500.0,518000.0,POINT (518000 9341500),1277
1277,3.295500230026999e-08,9341500.0,518500.0,POINT (518500 9341500),1278
1278,3.270106684985251e-08,9341500.0,519000.0,POINT (519000 9341500),1279
1279,8.383409087497677e-10,9341500.0,519500.0,POINT (519500 9341500),1280
1280,6.580036921496559e-09,9341500.0,520000.0,POINT (520000 9341500),1281
1281,3.729561294628709e-09,9341000.0,514000.0,POINT (514000 9341000),1282
1282,3.729561294628709e-09,9341000.0,514500.0,POINT (514500 9341000),1283
1283,4.402667199421068e-09,9341000.0,515000.0,POINT (515000 9341000),1284
1284,4.402667199421068e-09,9341000.0,515500.0,POINT (515500 9341000),1285
1285,4.402667199421068e-09,9341000.0,516000.0,POINT (516000 9341000),1286
1286,4.1979713693063605e-09,9341000.0,516500.0,POINT (516500 9341000),1287
1287,3.4984601279170276e-09,9341000.0,517000.0,POINT (517000 9341000),1288
1288,3.1702419682119794e-08,9341000.0,517500.0,POINT (517500 9341000),1289
1289,3.285580941366207e-08,9341000.0,518000.0,POINT (518000 9341000),1290
1290,3.275199885387316e-08,9341000.0,518500.0,POINT (518500 9341000),1291
1291,3.270106684985251e-08,9341000.0,519000.0,POINT (519000 9341000),1292
1292,8.383409087497677e-10,9341000.0,519500.0,POINT (519500 9341000),1293
1293,3.7091889151231634e-09,9341000.0,520000.0,POINT (520000 9341000),1294
1294,3.5786483035299884e-09,9340500.0,514000.0,POINT (514000 9340500),1295
1295,3.729561294628709e-09,9340500.0,514500.0,POINT (514500 9340500),1296
1296,3.729561294628709e-09,9340500.0,515000.0,POINT (515000 9340500),1297
1297,3.729561294628709e-09,9340500.0,515500.0,POINT (515500 9340500),1298
1298,3.729561294628709e-09,9340500.0,516000.0,POINT (516000 9340500),1299
1299,3.2774577588766886e-09,9340500.0,516500.0,POINT (516500 9340500),1300
1300,2.8253542231246683e-09,9340500.0,517000.0,POINT (517000 9340500),1301
1301,3.202141158725968e-08,9340500.0,517500.0,POINT (517500 9340500),1302
1302,3.218270350886971e-08,9340500.0,518000.0,POINT (518000 9340500),1303
1303,3.216455192330019e-08,9340500.0,518500.0,POINT (518500 9340500),1304
1304,3.207231116829019e-08,9340500.0,519000.0,POINT (519000 9340500),1305
1305,8.383409087497677e-10,9340500.0,519500.0,POINT (519500 9340500),1306
1306,8.383409087497677e-10,9340500.0,520000.0,POINT (520000 9340500),1307
1307,3.180327606793956e-09,9340000.0,514000.0,POINT (514000 9340000),1308
1308,3.4277353124312683e-09,9340000.0,514500.0,POINT (514500 9340000),1309
1309,3.4277353124312683e-09,9340000.0,515000.0,POINT (515000 9340000),1310
1310,3.4277353124312683e-09,9340000.0,515500.0,POINT (515500 9340000),1311
1311,3.4277353124312683e-09,9340000.0,516000.0,POINT (516000 9340000),1312
1312,2.7282240710419358e-09,9340000.0,516500.0,POINT (516500 9340000),1313
1313,1.358107224863477e-09,9340000.0,517000.0,POINT (517000 9340000),1314
1314,1.5909397842587625e-09,9340000.0,517500.0,POINT (517500 9340000),1315
1315,3.2031790517770996e-08,9340000.0,518000.0,POINT (518000 9340000),1316
1316,3.216455192330019e-08,9340000.0,518500.0,POINT (518500 9340000),1317
1317,3.565443105463053e-08,9340000.0,519000.0,POINT (519000 9340000),1318
1318,1.8581243089892132e-09,9340000.0,519500.0,POINT (519500 9340000),1319
1319,8.383409087497677e-10,9340000.0,520000.0,POINT (520000 9340000),1320
1320,6.02077869029143e-10,9339500.0,514000.0,POINT (514000 9339500),1321
1321,2.932919901156644e-09,9339500.0,514500.0,POINT (514500 9339500),1322
1322,2.932919901156644e-09,9339500.0,515000.0,POINT (515000 9339500),1323
1323,2.932919901156644e-09,9339500.0,515500.0,POINT (515500 9339500),1324
1324,2.932919901156644e-09,9339500.0,516000.0,POINT (516000 9339500),1325
1325,2.7282240710419358e-09,9339500.0,516500.0,POINT (516500 9339500),1326
1326,1.9268620879972653e-10,9339500.0,517000.0,POINT (517000 9339500),1327
1327,1.3642275259115313e-09,9339500.0,517500.0,POINT (517500 9339500),1328
1328,1.3460759403420087e-09,9339500.0,518000.0,POINT (518000 9339500),1329
1329,3.1860486637616994e-09,9339500.0,518500.0,POINT (518500 9339500),1330
1330,5.044172972750912e-09,9339500.0,519000.0,POINT (519000 9339500),1331
1331,9.290621544946066e-10,9339500.0,519500.0,POINT (519500 9339500),1332
1332,0.0,9339500.0,520000.0,POINT (520000 9339500),1333
1333,1.9268620879972653e-10,9339000.0,514000.0,POINT (514000 9339000),1334
1334,6.02077869029143e-10,9339000.0,514500.0,POINT (514500 9339000),1335
1335,6.02077869029143e-10,9339000.0,515000.0,POINT (515000 9339000),1336
1336,6.02077869029143e-10,9339000.0,515500.0,POINT (515500 9339000),1337
1337,6.02077869029143e-10,9339000.0,516000.0,POINT (516000 9339000),1338
1338,3.9738203891443475e-10,9339000.0,516500.0,POINT (516500 9339000),1339
1339,4.1430446001855235e-11,9339000.0,517000.0,POINT (517000 9339000),1340
1340,1.3642275259115313e-09,9339000.0,517500.0,POINT (517500 9339000),1341
1341,1.3460759403420087e-09,9339000.0,518000.0,POINT (518000 9339000),1342
1342,5.044172972750912e-09,9339000.0,518500.0,POINT (518500 9339000),1343
1343,5.044172972750912e-09,9339000.0,519000.0,POINT (519000 9339000),1344
1344,1.8581243089892132e-09,9339000.0,519500.0,POINT (519500 9339000),1345
1345,0.0,9339000.0,520000.0,POINT (520000 9339000),1346
1346,4.1430446001855235e-11,9338500.0,514000.0,POINT (514000 9338500),1347
1347,4.1430446001855235e-11,9338500.0,514500.0,POINT (514500 9338500),1348
1348,4.1430446001855235e-11,9338500.0,515000.0,POINT (515000 9338500),1349
1349,4.1430446001855235e-11,9338500.0,515500.0,POINT (515500 9338500),1350
1350,2.4508849426085063e-10,9338500.0,516000.0,POINT (516000 9338500),1351
1351,2.450884942608507e-10,9338500.0,516500.0,POINT (516500 9338500),1352
1352,2.450884942608507e-10,9338500.0,517000.0,POINT (517000 9338500),1353
1353,1.3642275259115313e-09,9338500.0,517500.0,POINT (517500 9338500),1354
1354,1.3460759403420087e-09,9338500.0,518000.0,POINT (518000 9338500),1355
1355,5.044172972750912e-09,9338500.0,518500.0,POINT (518500 9338500),1356
1356,5.044172972750912e-09,9338500.0,519000.0,POINT (519000 9338500),1357
1357,1.8581243089892132e-09,9338500.0,519500.0,POINT (519500 9338500),1358
1358,0.0,9338500.0,520000.0,POINT (520000 9338500),1359
1359,4.1430446001855235e-11,9338000.0,514000.0,POINT (514000 9338000),1360
1360,4.1430446001855235e-11,9338000.0,514500.0,POINT (514500 9338000),1361
1361,4.1430446001855235e-11,9338000.0,515000.0,POINT (515000 9338000),1362
1362,4.1430446001855235e-11,9338000.0,515500.0,POINT (515500 9338000),1363
1363,2.4508849426085063e-10,9338000.0,516000.0,POINT (516000 9338000),1364
1364,4.4874654251984606e-10,9338000.0,516500.0,POINT (516500 9338000),1365
1365,4.4874654251984606e-10,9338000.0,517000.0,POINT (517000 9338000),1366
1366,4.4874654251984606e-10,9338000.0,517500.0,POINT (517500 9338000),1367
1367,7.612942269277426e-10,9338000.0,518000.0,POINT (518000 9338000),1368
1368,5.044172972750912e-09,9338000.0,518500.0,POINT (518500 9338000),1369
1369,4.713473702773493e-09,9338000.0,519000.0,POINT (519000 9338000),1370
1370,3.7162486179784263e-09,9338000.0,519500.0,POINT (519500 9338000),1371
1371,0.0,9338000.0,520000.0,POINT (520000 9338000),1372
1372,5.127274862810166e-12,9337500.0,514000.0,POINT (514000 9337500),1373
1373,5.127274862810166e-12,9337500.0,514500.0,POINT (514500 9337500),1374
1374,5.127274862810166e-12,9337500.0,515000.0,POINT (515000 9337500),1375
1375,2.3278860432332704e-11,9337500.0,515500.0,POINT (515500 9337500),1376
1376,2.4508849426085063e-10,9337500.0,516000.0,POINT (516000 9337500),1377
1377,4.4874654251984606e-10,9337500.0,516500.0,POINT (516500 9337500),1378
1378,4.4874654251984606e-10,9337500.0,517000.0,POINT (517000 9337500),1379
1379,4.4874654251984606e-10,9337500.0,517500.0,POINT (517500 9337500),1380
1380,4.12443371380801e-10,9337500.0,518000.0,POINT (518000 9337500),1381
1381,3.7213758928412367e-09,9337500.0,518500.0,POINT (518500 9337500),1382
1382,5.952891989808183e-09,9337500.0,519000.0,POINT (519000 9337500),1383
1383,6.694167051365759e-09,9337500.0,519500.0,POINT (519500 9337500),1384
1384,2.975354795955928e-09,9337500.0,520000.0,POINT (520000 9337500),1385
1385,5.127274862810166e-12,9337000.0,514000.0,POINT (514000 9337000),1386
1386,5.127274862810166e-12,9337000.0,514500.0,POINT (514500 9337000),1387
1387,5.127274862810166e-12,9337000.0,515000.0,POINT (515000 9337000),1388
1388,5.127274862810166e-12,9337000.0,515500.0,POINT (515500 9337000),1389
1389,2.0878532312180556e-10,9337000.0,516000.0,POINT (516000 9337000),1390
1390,4.12443371380801e-10,9337000.0,516500.0,POINT (516500 9337000),1391
1391,4.12443371380801e-10,9337000.0,517000.0,POINT (517000 9337000),1392
1392,1.9001207693587652e-09,9337000.0,517500.0,POINT (517500 9337000),1393
1393,3.3877981673367292e-09,9337000.0,518000.0,POINT (518000 9337000),1394
1394,6.696730688797164e-09,9337000.0,518500.0,POINT (518500 9337000),1395
1395,6.696730688797164e-09,9337000.0,519000.0,POINT (519000 9337000),1396
1396,2.292694233812693e-08,9337000.0,519500.0,POINT (519500 9337000),1397
1397,3.5435778094615455e-08,9337000.0,520000.0,POINT (520000 9337000),1398
1398,1.487677397977964e-09,9337000.0,520500.0,POINT (520500 9337000),1399
1399,5.127274862810166e-12,9336500.0,514000.0,POINT (514000 9336500),1400
1400,5.127274862810166e-12,9336500.0,514500.0,POINT (514500 9336500),1401
1401,5.127274862810166e-12,9336500.0,515000.0,POINT (515000 9336500),1402
1402,5.127274862810166e-12,9336500.0,515500.0,POINT (515500 9336500),1403
1403,5.127274862810166e-12,9336500.0,516000.0,POINT (516000 9336500),1404
1404,4.12443371380801e-10,9336500.0,516500.0,POINT (516500 9336500),1405
1405,4.12443371380801e-10,9336500.0,517000.0,POINT (517000 9336500),1406
1406,3.3877981673367292e-09,9336500.0,517500.0,POINT (517500 9336500),1407
1407,3.3877981673367292e-09,9336500.0,518000.0,POINT (518000 9336500),1408
1408,4.838606379807951e-09,9336500.0,518500.0,POINT (518500 9336500),1409
1409,6.696730688797164e-09,9336500.0,519000.0,POINT (519000 9336500),1410
1410,6.696730688797164e-09,9336500.0,519500.0,POINT (519500 9336500),1411
1411,6.789620139327498e-08,9336500.0,520000.0,POINT (520000 9336500),1412
1412,2.975354795955928e-09,9336500.0,520500.0,POINT (520500 9336500),1413
1413,5.127274862810166e-12,9336000.0,514000.0,POINT (514000 9336000),1414
1414,5.127274862810166e-12,9336000.0,514500.0,POINT (514500 9336000),1415
1415,5.127274862810166e-12,9336000.0,515000.0,POINT (515000 9336000),1416
1416,5.127274862810166e-12,9336000.0,515500.0,POINT (515500 9336000),1417
1417,5.127274862810166e-12,9336000.0,516000.0,POINT (516000 9336000),1418
1418,4.12443371380801e-10,9336000.0,516500.0,POINT (516500 9336000),1419
1419,4.12443371380801e-10,9336000.0,517000.0,POINT (517000 9336000),1420
1420,3.3877981673367292e-09,9336000.0,517500.0,POINT (517500 9336000),1421
1421,3.3877981673367292e-09,9336000.0,518000.0,POINT (518000 9336000),1422
1422,4.838606379807951e-09,9336000.0,518500.0,POINT (518500 9336000),1423
1423,6.696730688797164e-09,9336000.0,519000.0,POINT (519000 9336000),1424
1424,6.696730688797164e-09,9336000.0,519500.0,POINT (519500 9336000),1425
1425,6.790004684942208e-08,9336000.0,520000.0,POINT (520000 9336000),1426
1426,6.789620139327498e-08,9336000.0,520500.0,POINT (520500 9336000),1427
1427,1.4254984884460647e-09,9336000.0,521000.0,POINT (521000 9336000),1428
1428,2.2897436712358207e-09,9335500.0,514000.0,POINT (514000 9335500),1429
1429,2.2897436712358207e-09,9335500.0,514500.0,POINT (514500 9335500),1430
1430,2.2897436712358207e-09,9335500.0,515000.0,POINT (515000 9335500),1431
1431,2.2897436712358207e-09,9335500.0,515500.0,POINT (515500 9335500),1432
1432,2.6970597677538115e-09,9335500.0,516000.0,POINT (516000 9335500),1433
1433,2.125905668660559e-09,9335500.0,516500.0,POINT (516500 9335500),1434
1434,1.5547515695673062e-09,9335500.0,517000.0,POINT (517000 9335500),1435
1435,4.530106365523234e-09,9335500.0,517500.0,POINT (517500 9335500),1436
1436,4.530106365523234e-09,9335500.0,518000.0,POINT (518000 9335500),1437
1437,4.838606379807951e-09,9335500.0,518500.0,POINT (518500 9335500),1438
1438,6.696730688797164e-09,9335500.0,519000.0,POINT (519000 9335500),1439
1439,6.696730688797164e-09,9335500.0,519500.0,POINT (519500 9335500),1440
1440,1.92106937201485e-08,9335500.0,520000.0,POINT (520000 9335500),1441
1441,6.789620139327498e-08,9335500.0,520500.0,POINT (520500 9335500),1442
1442,4.338674374870093e-09,9335500.0,521000.0,POINT (521000 9335500),1443
1443,2.2897436712358207e-09,9335000.0,514000.0,POINT (514000 9335000),1444
1444,2.2897436712358207e-09,9335000.0,514500.0,POINT (514500 9335000),1445
1445,2.2897436712358207e-09,9335000.0,515000.0,POINT (515000 9335000),1446
1446,2.6970597677538115e-09,9335000.0,515500.0,POINT (515500 9335000),1447
1447,2.6970597677538115e-09,9335000.0,516000.0,POINT (516000 9335000),1448
1448,2.6970597677538115e-09,9335000.0,516500.0,POINT (516500 9335000),1449
1449,2.6970597677538115e-09,9335000.0,517000.0,POINT (517000 9335000),1450
1450,5.67241456370974e-09,9335000.0,517500.0,POINT (517500 9335000),1451
1451,5.67241456370974e-09,9335000.0,518000.0,POINT (518000 9335000),1452
1452,4.838606379807951e-09,9335000.0,518500.0,POINT (518500 9335000),1453
1453,6.696730688797164e-09,9335000.0,519000.0,POINT (519000 9335000),1454
1454,6.696730688797164e-09,9335000.0,519500.0,POINT (519500 9335000),1455
1455,2.9804820708187384e-09,9335000.0,520000.0,POINT (520000 9335000),1456
1456,3.543962355076256e-08,9335000.0,520500.0,POINT (520500 9335000),1457
1457,4.400853284401993e-09,9335000.0,521000.0,POINT (521000 9335000),1458
1458,2.2897436712358207e-09,9334500.0,514000.0,POINT (514000 9334500),1459
1459,2.5952307436243137e-09,9334500.0,514500.0,POINT (514500 9334500),1460
1460,2.6970597677538115e-09,9334500.0,515000.0,POINT (515000 9334500),1461
1461,2.6970597677538115e-09,9334500.0,515500.0,POINT (515500 9334500),1462
1462,2.6970597677538115e-09,9334500.0,516000.0,POINT (516000 9334500),1463
1463,2.6970597677538115e-09,9334500.0,516500.0,POINT (516500 9334500),1464
1464,2.6970597677538115e-09,9334500.0,517000.0,POINT (517000 9334500),1465
1465,5.67241456370974e-09,9334500.0,517500.0,POINT (517500 9334500),1466
1466,5.67241456370974e-09,9334500.0,518000.0,POINT (518000 9334500),1467
1467,4.838606379807951e-09,9334500.0,518500.0,POINT (518500 9334500),1468
